Category,Value
Type,Distribution (diesel)
Daily Driving Distance,52.552457152093105
Annual Kilometers Driven,11561.540573460483
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.577272727272727
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,49.008460109603455
Road Tax per km,0.7476512273669049
Truck Financing Cost per km,13.933871258127542
Battery Financing Cost per km,0.0
Total Cost per km,66.97696726060738
Total Cost per month,64529.743705903886
Total Cost per year,774356.9244708467
TCO,3849147.3342250227
TCO per km,47.560979188692215
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.22555604548197722
TCO_maintenance_frac,0.015863855814183977
TCO_driver_frac,0.7933297396468738
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.04944724833614501
TCO_electricity_frac,0.0
TCO_residual_frac,-0.08419688927918008
