Category,Value
Type,Distribution (diesel)
Daily Driving Distance,51.80264847727811
Annual Kilometers Driven,11396.582665001184
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.472727272727273
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,49.031855989256925
Road Tax per km,0.7584729786189027
Truck Financing Cost per km,14.135554721236229
Battery Financing Cost per km,0.0
Total Cost per km,67.20204660336954
Total Cost per month,63822.80661438025
Total Cost per year,765873.679372563
TCO,3803300.753442722
TCO per km,47.674701709645305
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.22827499255729466
TCO_maintenance_frac,0.015826014409612375
TCO_driver_frac,0.791815162669407
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.04932929760896002
TCO_electricity_frac,0.0
TCO_residual_frac,-0.085245467245274
