Category,Value
Type,Distribution (diesel)
Daily Driving Distance,52.1868450403121
Annual Kilometers Driven,11481.105908868662
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.536363636363636
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,49.08535854239255
Road Tax per km,0.7528891440085821
Truck Financing Cost per km,14.031489577304214
Battery Financing Cost per km,0.0
Total Cost per km,67.15148401257315
Total Cost per month,64247.774990504426
Total Cost per year,770973.2998860531
TCO,3830849.6347360075
TCO per km,47.66650859922625
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.22663339310239466
TCO_maintenance_frac,0.015828734648357812
TCO_driver_frac,0.7928154239663624
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.049337776526214135
TCO_electricity_frac,0.0
TCO_residual_frac,-0.0846153282433291
