Category,Value
Type,Distribution (diesel)
Daily Driving Distance,51.6495020689396
Annual Kilometers Driven,11362.890455166711
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.422727272727273
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,48.84819599291441
Road Tax per km,0.7607219337461419
Truck Financing Cost per km,14.177468183103496
Battery Financing Cost per km,0.0
Total Cost per km,67.06030006889429
Total Cost per month,63499.90363112121
Total Cost per year,761998.8435734545
TCO,3782392.008844785
TCO per km,47.553192357281006
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.2295368774984418
TCO_maintenance_frac,0.015866453519293416
TCO_driver_frac,0.7908649298192975
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.04945534531906992
TCO_electricity_frac,0.0
TCO_residual_frac,-0.08572360615610276
