Category,Value
Type,Distribution (diesel)
Daily Driving Distance,51.20288287927404
Annual Kilometers Driven,11264.634233440289
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.363636363636363
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,48.882013262833816
Road Tax per km,0.7673573611772807
Truck Financing Cost per km,14.301131715220942
Battery Financing Cost per km,0.0
Total Cost per km,67.21778087093114
Total Cost per month,63098.64295788156
Total Cost per year,757183.7154945787
TCO,3756365.666440905
TCO per km,47.63791309276509
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.2311272459286144
TCO_maintenance_frac,0.015838236128471513
TCO_driver_frac,0.7900049678488145
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.04936739240600062
TCO_electricity_frac,0.0
TCO_residual_frac,-0.08633784231190086
