Category,Value
Type,Distribution (diesel)
Daily Driving Distance,52.21141672334168
Annual Kilometers Driven,11486.511679135168
Public Fast Charging Ratio,1
Daily Range,3273.7125964245583
Daily Battery Capacity,800
Daily Time,7.5227272727272725
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,48.97348435398568
Road Tax per km,0.7525348200969936
Truck Financing Cost per km,14.024886092166984
Battery Financing Cost per km,0.0
Total Cost per km,67.03300633902906
Total Cost per month,64164.61751673325
Total Cost per year,769975.410200799
TCO,3825475.910329871
TCO per km,47.577243107778685
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.22695174967404927
TCO_maintenance_frac,0.015858432875600154
TCO_driver_frac,0.7924925656244248
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.049430345169978664
TCO_electricity_frac,0.0
TCO_residual_frac,-0.08473309334405286
